id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST100162;48.00.00;Employed;17.00;36365;622;20.09;497;18104;0;1;0;Kartu Kredit;Renovasi Rumah;39500;0,897222222;0,345833333;1.086;0,251388889;0
CUST100163;25.00.00;Self-Employed;02.02;90904;647;06.08;2834;20755;0;1;0;Kartu Kredit;Renovasi Rumah;70000;19.41;0,158333333;0,053472222;0,178472222;1
CUST100164;46.00.00;Self-Employed;04.04;115384;812;02.06;1013;19821;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;100000;08.52;0,119444444;0,602083333;0,200694444;1
CUST100165;39.00.00;Employed;06.01;28126;616;17.07;2160;12278;0;0;0;Kartu Kredit;Renovasi Rumah;10200;20.25;0,303472222;0,252083333;0,084027778;1
CUST100166;44.00.00;Self-Employed;21.09;91581;637;04.03;2207;36304;0;1;0;Kredit Berjalan;Bisnis;38600;12.03;0,275;0,292361111;00.14;0
CUST100167;57.00.00;Employed;34.01.00;67706;660;26.06.00;6401;4176;0;0;0;Kredit Berjalan;Pribadi;29100;09.58;0.062;00.43;0,099305556;1
CUST100168;32.00.00;Employed;05.00;21294;638;01.01;483;4083;0;1;0;Pinjaman Pribadi;Bisnis;37700;13.01;0,133333333;0,095138889;00.59;0
CUST100169;25.00.00;Employed;06.09;43332;641;06.00;424;6100;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;18300;13.06;0,097916667;0,293055556;0,097916667;0
CUST100170;24.00.00;Employed;00.04;53349;675;00.06;46;8840;0;0;0;Kartu Kredit;Bisnis;48700;0,755555556;0,115277778;0,634027778;0,211111111;1
CUST100171;25.00.00;Employed;02.04;29336;641;06.00;226;7434;0;0;0;Kartu Kredit;Pribadi;7000;19.26;0,175694444;0,165972222;00.08;1
CUST100172;34.00.00;Employed;08.09;43738;614;00.03;469;19176;0;2;0;Pinjaman Pribadi;Pendidikan;52900;14.16;0,304166667;1.209;0,279861111;0
CUST100173;39.00.00;Employed;13.00;38050;658;04.00;361;12487;0;0;0;Kredit Berjalan;Pendidikan;11900;10.03;0,227777778;0,217361111;0,072222222;1
CUST100174;38.00.00;Self-Employed;13.01;15000;628;03.09;92;2862;0;1;0;Kredit Berjalan;Medis;6800;0,552777778;0,132638889;0,314583333;0,104861111;0
CUST100175;44.00.00;Employed;19.02;48744;687;01.04;100;27569;0;1;0;Kartu Kredit;Pendidikan;2600;18.00;0,393055556;0.053;0.018;0
CUST100176;35.00.00;Employed;11.07;38327;649;07.00;1588;15569;1;0;0;Pinjaman Pribadi;Pribadi;55700;0,607638889;0,281944444;1.453;0,336111111;0
CUST100177;52.00.00;Employed;33.01.00;41742;650;19.06;936;13388;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;31000;11.57;0,222916667;0,515972222;0,172222222;1
CUST100178;31.00.00;Employed;07.08;15000;722;04.01;73;7603;0;0;0;Kredit Berjalan;Pribadi;5100;08.12;0,352083333;00.34;0,078472222;0
CUST100179;67.00.00;Student;00.00;15841;676;01.02;443;951;1;4;0;Pinjaman Pribadi;Bisnis;30800;0,505555556;00.06;1.944;0,45;0
CUST100180;42.00.00;Employed;14.08;35161;701;06.07;428;5007;0;0;0;Pinjaman Pribadi;Pribadi;7500;10.02;0,098611111;0,147916667;0.071;1
CUST100181;24.00.00;Self-Employed;01.08;63456;689;04.05;80;8131;0;0;0;Kartu Kredit;Pendidikan;27700;0,750694444;0,088888889;0,303472222;0,101388889;1
CUST100182;22.00;Employed;03.07;33721;605;03.04;73;2150;0;1;0;Kredit Berjalan;Bisnis;17700;12.55;0.064;0,364583333;0,121527778;0
CUST100183;40.00.00;Employed;08.06;15000;619;08.09;63;2278;0;2;1;Pinjaman Pribadi;Pribadi;2900;0,602083333;0,105555556;0,134027778;0.064;1
CUST100184;32.00.00;Employed;00.07;21625;564;07.02;109;12810;1;1;3;Kredit Berjalan;Pendidikan;7200;13.06;0,411111111;0,23125;0,077083333;0
CUST100185;43.00.00;Employed;03.02;53165;710;22.04;2370;11360;0;0;0;Kartu Kredit;Pendidikan;45000;0,717361111;0,148611111;0,5875;0,195833333;1
CUST100186;40.00.00;Self-Employed;16.04;87153;747;21.09;340;51607;0;0;0;Pinjaman Pribadi;Medis;100000;09.53;0,411111111;1.147;0,265277778;0
CUST100187;34.00.00;Self-Employed;11.05;24398;652;04.01;1195;491;0;0;0;Pinjaman Pribadi;Medis;23500;11.28;00.02;0,66875;0,222916667;1
CUST100188;24.00.00;Self-Employed;01.02;80393;688;02.07;83;41532;0;0;0;Kredit Berjalan;Pribadi;25000;0,431944444;0,359027778;0,215972222;0,072222222;0
CUST100189;18.00;Student;01.04;21219;650;01.02;9;6773;0;0;0;Kartu Kredit;Renovasi Rumah;1200;0,769444444;0,221527778;0.057;0.019;1
CUST100190;29.00.00;Employed;05.02;31595;534;04.03;22;8632;0;1;0;Kredit Berjalan;Pribadi;12700;14.33;0,189583333;0,279166667;0,093055556;0
CUST100191;45.00.00;Self-Employed;14.03;44947;637;26.06.00;5187;11456;0;0;0;Kredit Berjalan;Pribadi;35300;0,558333333;0,177083333;0,545138889;0,181944444;1
CUST100192;37.00.00;Employed;01.00;26366;620;11.01;4060;6650;0;0;0;Kartu Kredit;Konsolidasi Hutang;33300;0,879166667;0,175;1.263;0,292361111;0
CUST100193;20.00;Employed;01.09;32967;628;01.00;15;8860;0;1;0;Kredit Berjalan;Pribadi;8300;12.02;0,186805556;0,175;0.084;1
CUST100194;37.00.00;Employed;09.00;38200;619;00.03;56;10970;0;1;0;Kredit Berjalan;Pribadi;25100;11.54;0,199305556;0,45625;0,152083333;1
CUST100195;39.00.00;Employed;16.02;23935;668;00.06;128;11418;0;0;0;Kredit Berjalan;Pribadi;21500;0,431944444;0,33125;0,623611111;0,207638889;0
CUST100196;24.00.00;Employed;03.01;36407;623;00.06;283;12804;0;1;0;Kartu Kredit;Bisnis;35000;19.02;0,244444444;0,667361111;00.32;1
CUST100197;36.00.00;Employed;15.04;27834;631;06.02;393;3211;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;3400;13.29;0,079861111;0,084722222;0.041;1
CUST100198;35.00.00;Employed;10.08;54382;709;07.00;57393;6832;0;0;0;Kredit Berjalan;Medis;16100;08.07;0,0875;0,205555556;0.099;1
CUST100199;21.00;Employed;01.00;55491;590;01.05;232;22207;0;1;3;Kartu Kredit;Bisnis;60900;21.08;00.04;1.097;0,254166667;0
CUST100200;39.00.00;Employed;10.05;84435;633;09.07;2754;17832;0;0;0;Kartu Kredit;Pribadi;70000;20.52;0,146527778;0,575694444;0,191666667;1
CUST100201;41.00.00;Self-Employed;15.02;74102;687;11.03;1873;22073;0;1;0;Pinjaman Pribadi;Bisnis;5100;12.22;0,206944444;0.069;0.023;1
CUST100202;47.00.00;Employed;07.08;46386;653;06.07;3769;9579;0;1;0;Pinjaman Pribadi;Pribadi;78200;11.03;0,14375;1.686;0,390277778;1
CUST100203;47.00.00;Employed;22.08;55026;583;05.03;922;19817;1;1;1;Kartu Kredit;Renovasi Rumah;13800;21.25;00.36;0,174305556;0.084;0
CUST100204;18.00;Employed;00.00;23819;603;01.07;226;8729;0;0;0;Kredit Berjalan;Pendidikan;7000;11.57;0,254166667;0,204166667;0.098;1
CUST100205;23.00;Self-Employed;01.00;165877;615;04.01;3986;4810;0;1;0;Pinjaman Pribadi;Renovasi Rumah;76900;14.28;0.029;0,322222222;0,107638889;0
CUST100206;41.00.00;Employed;19.09;53764;639;11.02;2230;4255;0;0;0;Kredit Berjalan;Pendidikan;16700;12.06;0.079;0,215972222;0,072222222;1
CUST100207;41.00.00;Employed;12.00;39206;657;20.03;198;9962;0;2;0;Kartu Kredit;Medis;4200;17.18;0,176388889;0,074305556;0.036;1
CUST100208;41.00.00;Self-Employed;17.07;33298;617;12.07;1486;18521;0;1;0;Kartu Kredit;Bisnis;2700;20.43;0,386111111;0.081;0.027;0
CUST100209;70.00.00;Employed;00.04;38886;624;23.01;4012;22258;0;0;0;Kartu Kredit;Pribadi;27200;0,855555556;0,397222222;0,485416667;0,161805556;0
CUST100210;41.00.00;Employed;19.08;35417;598;00.05;368;6408;0;1;0;Kartu Kredit;Pribadi;10100;0,932638889;0,125694444;0,197916667;0.095;0
CUST100211;48.00.00;Employed;23.01;86280;679;16.05;270980;21279;0;1;0;Kartu Kredit;Pribadi;70000;18.31;0,171527778;0,563194444;00.27;1
CUST100212;46.00.00;Employed;18.05;33775;702;13.09;1289;9841;0;0;0;Kartu Kredit;Pribadi;11200;17.22;0,202083333;0,230555556;0,077083333;1
CUST100213;42.00.00;Self-Employed;12.04;49203;637;03.00;1307;11398;0;0;0;Pinjaman Pribadi;Medis;9200;14.08;0,161111111;0,129861111;0.062;1
CUST100214;31.00.00;Student;01.02;30691;583;05.02;161;19932;0;0;0;Kartu Kredit;Pribadi;3100;21.13;0,450694444;0,070138889;0.034;0
CUST100215;44.00.00;Self-Employed;18.06;31974;646;05.06;820;13874;0;0;0;Kartu Kredit;Pribadi;36500;19.03;0,301388889;1.142;0,264583333;0
CUST100216;25.00.00;Employed;07.00;37286;615;04.05;683;17408;0;2;0;Pinjaman Pribadi;Bisnis;9100;14.17;0,324305556;0,169444444;0.081;0
CUST100217;32.00.00;Employed;06.05;38829;641;05.03;516;23885;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;35600;0,592361111;0,427083333;0,636805556;0,2125;0
CUST100218;29.00.00;Employed;06.02;29605;674;09.09;194;9898;0;0;0;Kartu Kredit;Renovasi Rumah;17800;17.54;0,231944444;0,417361111;00.02;1
CUST100219;35.00.00;Self-Employed;03.02;126202;714;16.02;6166;10622;0;0;0;Pinjaman Pribadi;Renovasi Rumah;90300;0,484722222;0.084;0,497222222;0,165972222;1
CUST100220;62.00.00;Employed;15.07;65641;669;14.05;387;20545;0;0;0;Kartu Kredit;Pendidikan;49100;0,753472222;0,217361111;0,519444444;0,172916667;1
CUST100221;18.00;Student;00.03;17893;723;01.01;18;1245;0;0;0;Kartu Kredit;Bisnis;1800;0,670138889;00.07;0,070138889;0.034;1
CUST100222;43.00.00;Employed;00.03;78525;761;16.02;80;15963;0;0;0;Pinjaman Pribadi;Bisnis;80100;09.12;0,140972222;01.02;00.34;1
CUST100223;18.00;Employed;00.00;37357;720;01.05;17;14591;0;0;0;Kartu Kredit;Renovasi Rumah;49100;16.51;0,271527778;1.314;0,304166667;0
CUST100224;29.00.00;Employed;03.04;50149;558;09.06;671;34228;0;0;0;Pinjaman Pribadi;Pendidikan;58700;16.09;0,474305556;1.171;00.39;0
CUST100225;48.00.00;Self-Employed;22.08;33296;667;06.04;196;10098;0;1;0;Kredit Berjalan;Medis;14900;09.18;0,210416667;0,311111111;0,103472222;1
CUST100226;35.00.00;Employed;08.04;15000;705;08.09;265;3954;0;0;0;Pinjaman Pribadi;Renovasi Rumah;13600;0,477083333;0,183333333;0,629861111;0,209722222;1
CUST100227;22.00;Employed;03.02;52767;630;00.08;261;36576;0;0;0;Pinjaman Pribadi;Bisnis;47200;13.38;0,48125;0,620833333;0,206944444;0
CUST100228;26.00.00;Self-Employed;02.03;142171;631;04.07;149;15590;0;0;0;Pinjaman Pribadi;Pribadi;100000;14.06;00.11;0,488194444;0,1625;1
CUST100229;43.00.00;Employed;20.08;23079;685;04.06;653;11119;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;34600;12.24;0,334722222;1.499;00.05;0
CUST100230;26.00.00;Employed;06.08;77948;640;02.09;316;14432;0;0;0;Kredit Berjalan;Bisnis;44300;12.19;0,128472222;0,394444444;0,13125;0
CUST100231;37.00.00;Employed;08.09;55067;574;09.09;12318;16598;0;0;1;Kartu Kredit;Medis;70000;0,977777778;0,209027778;1.271;0,294444444;0
CUST100232;35.00.00;Student;01.09;15000;603;06.03;149;3345;0;0;0;Kartu Kredit;Renovasi Rumah;1500;19.54;0,154861111;00.01;0.033;1
CUST100233;27.00.00;Student;00.06;18383;643;05.04;1669;5720;0;0;1;Kartu Kredit;Renovasi Rumah;1800;19.37;0,215972222;0.098;0.033;1
CUST100234;60.00.00;Employed;15.00;56546;698;20.09;1676;7807;0;0;0;Pinjaman Pribadi;Pribadi;31100;11.31;0,095833333;00.55;0,127083333;1
CUST100235;42.00.00;Employed;11.04;40367;490;17.00;3986;8248;0;1;0;Kartu Kredit;Pribadi;29300;21.22;0,141666667;0,504166667;0,168055556;1
CUST100236;18.00;Employed;00.00;32762;538;00.03;30;5450;0;0;0;Kredit Berjalan;Pendidikan;17300;13.25;0,115277778;0,366666667;0,122222222;0
CUST100237;37.00.00;Employed;07.06;40367;716;03.08;109;9943;0;0;0;Kredit Berjalan;Bisnis;16700;08.45;0,170833333;0,2875;0,095833333;1
CUST100238;27.00.00;Employed;00.08;24370;581;01.09;101;3795;0;2;0;Pinjaman Pribadi;Bisnis;33100;16.26;0,108333333;1.358;0,314583333;0
CUST100239;45.00.00;Employed;00.01;122926;785;23.09;4700;25036;0;0;0;Pinjaman Pribadi;Pendidikan;38600;0,426388889;0,141666667;0,218055556;0,072916667;1
CUST100240;25.00.00;Self-Employed;02.07;92452;706;03.05;1953;15648;0;0;0;Kartu Kredit;Pribadi;28200;16.38;0,117361111;0,211805556;0,070833333;1
CUST100241;33.00.00;Student;01.03;15000;657;11.04;278;3445;0;0;0;Pinjaman Pribadi;Pribadi;7000;0,552083333;00.23;0,324305556;0,108333333;1
CUST100242;41.00.00;Self-Employed;04.01;87041;665;19.05;3496;20795;0;0;0;Kartu Kredit;Renovasi Rumah;47300;0,761805556;0,165972222;0,377083333;0,125694444;1
CUST100243;45.00.00;Employed;24.04.00;42377;685;25.06.00;7223;16640;0;0;0;Pinjaman Pribadi;Pribadi;55300;12.41;0,272916667;1.305;0,302083333;1
CUST100244;20.00;Self-Employed;01.00;79335;682;00.01;7;15216;0;0;0;Kartu Kredit;Pendidikan;34800;0,750694444;0,133333333;0,304861111;0,101388889;1
CUST100245;30.00.00;Employed;09.02;69147;525;03.07;995;8104;0;2;0;Kartu Kredit;Renovasi Rumah;12000;0,977777778;0,08125;0,120833333;0.058;0
CUST100246;29.00.00;Employed;04.09;42640;566;03.09;533;5463;1;1;2;Kredit Berjalan;Renovasi Rumah;7400;14.09;0,088888889;0,120833333;0.058;0
CUST100247;27.00.00;Employed;06.08;65029;690;02.05;1039;18959;0;0;0;Pinjaman Pribadi;Pendidikan;69700;11.57;0,202777778;1.072;0,247916667;1
CUST100248;56.00.00;Self-Employed;18.06;143949;676;13.00;1428;47565;0;0;0;Pinjaman Pribadi;Renovasi Rumah;25900;0,510416667;00.33;00.18;00.06;1
CUST100249;39.00.00;Employed;15.04;46909;689;20.08;548;3787;0;0;0;Kartu Kredit;Pendidikan;33300;17.19;0.081;0,049305556;0,164583333;1
CUST100250;19.00;Self-Employed;01.00;168984;649;00.03;6;73719;0;0;0;Kartu Kredit;Bisnis;9800;19.36;0,302777778;0.058;0.019;0
CUST100251;46.00.00;Employed;15.00;28221;572;16.06;5414;2796;0;0;1;Pinjaman Pribadi;Bisnis;52000;0,676388889;0.099;1.843;0,426388889;0
CUST100252;60.00.00;Employed;01.04;90611;747;05.04;357;5792;0;0;1;Pinjaman Pribadi;Bisnis;100000;10.13;0.064;1.104;0,255555556;0
CUST100253;47.00.00;Employed;04.07;49722;670;15.01;20262;18482;0;0;0;Kartu Kredit;Renovasi Rumah;21700;0,770138889;0,258333333;0,302777778;0,100694444;1
CUST100254;18.00;Employed;00.00;36269;538;01.05;254;15601;0;0;0;Kartu Kredit;Pendidikan;13800;21.49;00.43;00.38;0,088194444;1
CUST100255;29.00.00;Self-Employed;04.09;85438;737;09.06;476;14945;0;0;0;Kartu Kredit;Renovasi Rumah;15500;16.05;0,121527778;0,125694444;00.06;1
CUST100256;50.00.00;Employed;26.05.00;94072;710;03.01;414;4406;0;0;0;Kartu Kredit;Pribadi;55400;16.28;0.047;0,409027778;0,136111111;1
CUST100257;26.00.00;Employed;04.05;34517;728;06.07;216;18150;0;0;0;Kartu Kredit;Renovasi Rumah;17700;16.39;0,365277778;0,35625;0,11875;0
CUST100258;40.00.00;Employed;09.05;103871;594;08.09;1188;26018;0;1;0;Pinjaman Pribadi;Pendidikan;59500;15.47;00.25;0,397916667;0,132638889;0
CUST100259;44.00.00;Employed;21.02;59987;696;08.07;8837;5738;0;0;0;Kartu Kredit;Pendidikan;68400;0,76875;0.096;01.14;00.38;1
CUST100260;23.00;Employed;00.02;25520;489;02.05;80;4577;0;0;1;Pinjaman Pribadi;Pribadi;9900;0,691666667;0,124305556;0,269444444;0,089583333;0
CUST100261;34.00.00;Employed;11.00;45694;625;14.09;606;15783;0;1;0;Pinjaman Pribadi;Renovasi Rumah;28100;0,609722222;0,239583333;0,427083333;0,142361111;1
CUST100262;18.00;Student;01.02;20943;671;00.07;37;4823;0;0;0;Kartu Kredit;Konsolidasi Hutang;2100;17.57;00.23;00.01;0.033;1
CUST100263;22.00;Self-Employed;01.00;20338;627;03.04;1473;10590;0;0;0;Pinjaman Pribadi;Renovasi Rumah;35500;0,604861111;0,361805556;1.746;0,404166667;0
CUST100264;31.00.00;Employed;04.04;33662;588;06.08;1133;10567;0;0;0;Kartu Kredit;Pribadi;39600;0,936805556;0,218055556;1.176;0,272222222;0
CUST100265;20.00;Employed;01.00;51514;503;01.05;797;30053;0;0;0;Kredit Berjalan;Pribadi;31500;14.21;0,404861111;0,424305556;0,141666667;0
CUST100266;54.00.00;Employed;01.02;65559;746;22.03;4793;20158;0;0;0;Kartu Kredit;Pribadi;70000;0,667361111;0,213194444;1.068;0,247222222;1
CUST100267;18.00;Self-Employed;01.00;104148;597;00.06;355;21003;0;0;0;Kartu Kredit;Renovasi Rumah;45400;0,929861111;0,140277778;0,302777778;0,100694444;0
CUST100268;29.00.00;Employed;00.02;50377;647;02.05;144;21509;0;0;0;Kredit Berjalan;Medis;12500;12.18;0,296527778;0,172222222;0.083;0
CUST100269;36.00.00;Employed;04.09;20041;546;03.05;342;11239;0;2;1;Kartu Kredit;Pribadi;1700;22.04;0,389583333;0.085;0.028;0
CUST100270;52.00.00;Employed;33.02.00;69082;700;15.00;5626;33654;0;0;0;Kartu Kredit;Pendidikan;6600;16.06;0,338194444;0.096;0.032;1
CUST100271;18.00;Self-Employed;01.00;67489;601;01.02;325;2467;0;2;0;Kartu Kredit;Bisnis;1500;19.25;0.037;0.022;0.007;0
CUST100272;48.00.00;Employed;28.05.00;60358;645;20.05;3079;14080;0;2;0;Kartu Kredit;Medis;20500;19.19;0,161805556;00.34;0,078472222;1
CUST100273;35.00.00;Self-Employed;10.07;75946;602;05.04;5505;44078;0;0;0;Pinjaman Pribadi;Medis;41400;0,636111111;00.58;0,378472222;0,126388889;0
CUST100274;23.00;Employed;01.03;20105;645;01.07;189;10943;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;4700;14.28;0,377777778;0,1625;0.078;0
CUST100275;40.00.00;Student;01.09;21473;708;04.05;18;4449;0;0;0;Kartu Kredit;Pendidikan;2100;17.37;0,14375;0.098;0.033;1
CUST100276;37.00.00;Self-Employed;05.02;34362;548;02.06;334;12564;0;0;0;Kredit Berjalan;Medis;6900;13.07;0,254166667;0,139583333;0.067;0
CUST100277;27.00.00;Self-Employed;02.04;127817;647;06.05;333;10759;0;0;0;Kartu Kredit;Pribadi;8400;0,856944444;0.084;0.066;0.022;1
CUST100278;35.00.00;Employed;05.02;28097;646;07.01;1607;6975;0;0;0;Pinjaman Pribadi;Pribadi;2800;0,606944444;0,172222222;00.01;0.033;1
CUST100279;30.00.00;Employed;05.03;63408;689;11.07;412;23376;0;0;1;Kartu Kredit;Pribadi;10700;0,815972222;0,25625;0,117361111;0.056;1
CUST100280;36.00.00;Student;00.01;15000;722;09.01;2202;4204;0;0;0;Kartu Kredit;Pribadi;1500;17.01;00.28;00.01;0.033;1
CUST100281;42.00.00;Student;01.06;31769;771;18.01;8616;1313;0;0;0;Kartu Kredit;Pendidikan;3200;0,636111111;0.041;0,070138889;0.034;1
CUST100282;54.00.00;Employed;02.09;93245;657;13.03;3456;41924;0;0;0;Kartu Kredit;Pribadi;70000;18.31;00.45;0,521527778;00.25;1
CUST100283;20.00;Employed;01.00;15000;745;00.03;50;3686;0;0;0;Kredit Berjalan;Pribadi;6100;09.37;0,170833333;0,282638889;0,094444444;1
CUST100284;60.00.00;Employed;02.08;169761;578;08.06;7396;59979;1;0;0;Pinjaman Pribadi;Pendidikan;100000;0,66875;0,245138889;0,409027778;0,136111111;0
CUST100285;18.00;Employed;00.00;57058;661;00.07;15;11797;0;0;0;Pinjaman Pribadi;Pribadi;100000;12.49;0,14375;1.753;0,405555556;0
CUST100286;33.00.00;Employed;06.08;129236;586;01.07;2336;37603;1;3;1;Kartu Kredit;Renovasi Rumah;70000;0,939583333;0,202083333;0,376388889;0,125694444;0
CUST100287;42.00.00;Employed;00.00;33419;693;00.05;60;4395;0;0;0;Pinjaman Pribadi;Bisnis;64800;11.19;0,091666667;1.939;0,448611111;0
CUST100288;38.00.00;Employed;08.06;36542;586;07.01;1576;8128;1;0;1;Pinjaman Pribadi;Bisnis;72100;15.53;0,154166667;1.973;0,456944444;0
CUST100289;27.00.00;Employed;03.03;15000;678;06.08;954;8589;0;0;0;Kartu Kredit;Pendidikan;6900;0,76875;0,397916667;00.46;0,10625;0
CUST100290;32.00.00;Student;01.08;19581;649;03.09;43;388;0;0;0;Pinjaman Pribadi;Pribadi;34400;14.45;00.02;1.757;0,406944444;0
CUST100291;29.00.00;Employed;06.06;21972;571;08.08;156;9427;1;1;0;Kartu Kredit;Pendidikan;18700;21.01;0,297916667;0,590972222;0,197222222;0
CUST100292;27.00.00;Employed;07.04;50824;598;06.09;557;6143;0;1;1;Kredit Berjalan;Bisnis;13000;14.02;0,084027778;0,177777778;0.085;0
CUST100293;45.00.00;Student;00.03;59821;736;14.09;229;35486;0;0;0;Pinjaman Pribadi;Medis;30700;11.12;0,411805556;0,35625;0,11875;0
CUST100294;39.00.00;Employed;02.07;20053;674;12.05;978;3860;0;0;0;Kartu Kredit;Pribadi;3700;18.24;0,133333333;0,128472222;0.062;1
CUST100295;26.00.00;Employed;01.05;69362;631;00.00;0;6944;0;0;0;Kartu Kredit;Pribadi;69000;19.31;00.01;0,690972222;0,230555556;0
CUST100296;45.00.00;Employed;25.05.00;38018;611;08.03;1179;7776;0;1;1;Kartu Kredit;Konsolidasi Hutang;45000;20.03;0,142361111;1.184;0,274305556;0
CUST100297;38.00.00;Employed;02.00;48370;635;15.08;5658;10191;0;1;0;Kredit Berjalan;Medis;18200;0,50625;0,146527778;0,261111111;0,086805556;1
CUST100298;44.00.00;Self-Employed;11.02;61078;745;05.08;4603;22505;0;0;0;Kartu Kredit;Pendidikan;70000;17.12;0,255555556;1.146;0,265277778;1
CUST100299;42.00.00;Employed;01.08;99898;616;17.04;4035;11263;0;4;0;Kredit Berjalan;Bisnis;49500;0,516666667;0,078472222;0,344444444;0,114583333;0
CUST100300;25.00.00;Employed;05.03;51102;823;05.07;2710;8806;0;0;0;Kredit Berjalan;Bisnis;21700;07.07;0,119444444;0,295138889;0,098611111;1
CUST100301;28.00.00;Employed;03.08;41837;679;08.06;1472;4225;0;1;0;Kartu Kredit;Pribadi;53600;18.55;0,070138889;1.281;0,296527778;1
CUST100302;43.00.00;Employed;15.03;47752;642;12.07;299;14875;0;0;0;Kartu Kredit;Pribadi;50300;0,859722222;0,216666667;1.053;0,24375;1
CUST100303;42.00.00;Employed;01.07;91512;646;04.07;248;18030;0;1;0;Pinjaman Pribadi;Pendidikan;83200;14.12;0,136805556;0,63125;0,210416667;1
CUST100304;34.00.00;Employed;06.09;20804;583;15.03;789;4176;0;0;0;Pinjaman Pribadi;Medis;23500;16.57;0,139583333;01.13;0,261805556;0
CUST100305;36.00.00;Student;00.03;18506;601;08.09;1210;4207;0;2;0;Pinjaman Pribadi;Medis;21700;14.35;0,157638889;1.173;0,271527778;0
CUST100306;50.00.00;Employed;10.04;54014;687;21.02;529;7391;0;0;0;Kartu Kredit;Pendidikan;5200;18.56;0,095138889;0.096;0.032;1
CUST100307;27.00.00;Employed;01.07;31047;751;03.02;1195;6737;0;0;0;Pinjaman Pribadi;Renovasi Rumah;51700;09.42;0,150694444;1.665;0,385416667;1
CUST100308;41.00.00;Employed;11.01;46247;594;02.08;807;2017;0;0;0;Kartu Kredit;Bisnis;32800;0,927777778;0.044;0,492361111;0,163888889;0
CUST100309;32.00.00;Employed;12.05;76411;693;13.01;271;13751;0;1;1;Pinjaman Pribadi;Konsolidasi Hutang;69800;11.35;00.18;0,634027778;0,211111111;1
CUST100310;32.00.00;Employed;05.06;39739;674;04.01;2395;12847;0;0;0;Kartu Kredit;Pendidikan;23100;0,809722222;0,224305556;0,403472222;0,134722222;1
CUST100311;48.00.00;Self-Employed;23.06;52914;688;24.07.00;7610;15256;0;0;0;Kartu Kredit;Pendidikan;10900;17.31;0,2;0,143055556;0.069;1
CUST100312;44.00.00;Employed;20.01;80023;698;16.03;2340;34494;0;2;1;Pinjaman Pribadi;Medis;38400;11.45;0,299305556;00.48;00.16;1
CUST100313;44.00.00;Employed;19.04;77022;570;14.06;4424;48722;0;1;1;Kartu Kredit;Renovasi Rumah;70000;22.01;0,439583333;0,63125;0,210416667;0
CUST100314;50.00.00;Employed;25.00.00;71545;786;27.03.00;11527;31319;1;1;0;Kartu Kredit;Renovasi Rumah;39100;0,679861111;0,304166667;0,379861111;0,126388889;0
CUST100315;35.00.00;Self-Employed;09.05;84018;550;06.08;3146;20868;0;0;0;Pinjaman Pribadi;Renovasi Rumah;81700;15.58;0,172222222;0,675;0,225;1
CUST100316;43.00.00;Self-Employed;05.01;67521;695;09.05;10605;28154;0;0;0;Kredit Berjalan;Konsolidasi Hutang;26200;09.34;0,289583333;0,269444444;0,089583333;1
CUST100317;31.00.00;Self-Employed;07.07;41203;595;08.01;3268;17139;0;1;2;Kartu Kredit;Pribadi;52600;0,985416667;0,288888889;1.277;0,295833333;0
CUST100318;38.00.00;Employed;07.05;34372;571;06.04;261;12911;0;2;1;Pinjaman Pribadi;Medis;36400;16.53;0,261111111;1.059;0,245138889;0
CUST100319;33.00.00;Employed;04.00;15000;655;08.02;30;9548;0;0;0;Pinjaman Pribadi;Pendidikan;7500;13.00;0,442361111;00.05;0,115972222;0
CUST100320;36.00.00;Self-Employed;11.08;23934;542;03.04;902;5972;1;0;2;Kredit Berjalan;Pendidikan;5000;0,607638889;00.25;0,145138889;00.07;0
CUST100321;42.00.00;Employed;14.08;114738;620;00.06;844;28437;0;1;0;Kartu Kredit;Konsolidasi Hutang;70000;0,854861111;0,172222222;0,042361111;0,140972222;0
CUST100322;25.00.00;Self-Employed;01.05;59256;536;04.02;4911;20812;0;1;0;Pinjaman Pribadi;Bisnis;13500;15.23;0,24375;0,158333333;0.076;0
CUST100323;60.00.00;Self-Employed;26.07.00;44109;798;03.00;662;7251;0;0;0;Kartu Kredit;Konsolidasi Hutang;56300;14.04;0,113888889;1.276;0,295138889;1
